latitude,longitude,list_of_name_keys,list_of_names,list_of_reference_keys,list_of_method_keys,timestamp_min,timestamp_max,num_measurements
-69.95,138.55,358,STOP2-asuma,82,-9999,2017-01-01,2017-01-01,1
-69.783,-75.217,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-69.78,141.97,360,STOP4a-asuma,82,-9999,2017-01-01,2017-01-01,1
-69.7,142.07,361,STOP4b-asuma,82,-9999,2017-01-01,2017-01-01,1
-69.698,51.015,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1970-12-15,1970-12-15,1
-69.69,48.171,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1970-12-15,1970-12-15,1
-69.667,-65.5,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-69.662,48.317,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1975-01-02,1975-01-02,1
-69.63,135.27,356,STOP0 -asuma,82,-9999,2017-01-01,2017-01-01,1
-69.63,136.21,357,STOP1-asuma,82,-9999,2017-01-01,2017-01-01,1
-69.6,-68.15,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
-69.6,-67.133,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
-69.58295,135.453517,383,D76,92,25,2002-01-01,2002-01-01,1
-69.542,49.933,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-12-30,1974-12-30,1
-69.513,49.133,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-12-30,1974-12-30,1
-69.5,-66.267,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-69.467,42.7,32,Japanese Antarctic Research Expedition (JARE) 12 and 13 1972-1973,20,-9999,1972-01-22,1972-01-22,1
-69.388,49.467,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1970-12-15,1970-12-15,1
-69.374717,139.014717,385,Charcot,92,25,2004-01-01,2004-01-01,1
-69.37,139.01,362,Charcot-asuma,82,-9999,2017-01-01,2017-01-01,1
-69.26,136.0,364,Frontier_austral-asuma,82,-9999,2017-01-01,2017-01-01,1
-69.238,49.983,35,Japanese Antarctic Research Expedition (JARE) 15 1974-1975,25,-9999,1974-12-28,1974-12-28,1
-69.23752,134.34824,355,Sortie-asuma,82,-9999,2017-01-01,2017-01-01,1
-69.115,42.483,29,Syowa-South Pole Traverse 1968-1969,17,4,1969-02-12,1969-02-12,1
-69.088,51.502,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1970-12-15,1970-12-15,1
-69.078,41.117,30 / 35,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970 / Japanese Antarctic Research Expedition (JARE) 15 1974-1975,18 / 25,4 / -9999,1969-12-15,1975-02-10,2
-69.067,41.583,32,Japanese Antarctic Research Expedition (JARE) 12 and 13 1972-1973,20,-9999,1972-01-24,1972-01-24,1
-69.034,40.017,29,Syowa-South Pole Traverse 1968-1969,17,4,1968-04-20,1968-04-20,1
-69.033,40.05,32,Japanese Antarctic Research Expedition (JARE) 12 and 13 1972-1973,20,-9999,1972-01-25,1972-01-25,1
-68.978,50.85,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1970-12-15,1970-12-15,1
-68.939633,136.9352,384,D66,92,25,2003-01-01,2003-01-01,1
-68.767,-60.933,34,Glaciology of the Antarctic Peninsula Program 1974,23,5,1975-12-31,1975-12-31,1
-68.752,51.6,30,Japanese Antarctic Research Expedition (JARE) 10 and 11 1969-1970,18,4,1970-12-15,1970-12-15,1
-68.74,137.44,363,STOP5-asuma,82,-9999,2017-01-01,2017-01-01,1
-68.533,-61.1,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-68.183,-67.0,34,Glaciology of the Antarctic Peninsula Program 1974,23,5,1975-12-31,1975-12-31,1
-68.167,-66.817,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-68.133,-65.9,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-68.117,-66.3,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-68.117,-66.1,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-67.767,-68.917,34,Glaciology of the Antarctic Peninsula Program 1974,22 / 24,5,1975-12-31,1975-12-31,2
-67.567,-68.133,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
-67.533,-66.0,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-66.867,-63.133,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-66.59,112.53,381,S2,90,-9999,1957-09-12,1957-09-12,1
-66.417,-64.95,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-66.033333,-64.066667,404,Larissa_beta,94,27,2010-01-01,2010-01-01,1
-65.533,-59.897,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-65.25,-64.267,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
-64.767,-64.083,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
-64.7,-63.867,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-64.217,-57.633,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-64.083,-59.583,34,Glaciology of the Antarctic Peninsula Program 1974,22,5,1975-12-31,1975-12-31,1
-63.4,-56.983,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
-62.983,-60.567,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
-62.2,-58.967,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
-62.083,-58.4,34,Glaciology of the Antarctic Peninsula Program 1974,24,5,1975-12-31,1975-12-31,1
